Data,Último,Abertura,Máxima,Mínima,Vol.,Var%
2007-01-22,43553,43431,43879,43183,"70,80M","0,29%"
2007-01-19,43428,42477,43428,42477,"651,00M","2,24%"
2007-01-18,42478,42741,43402,42407,"97,20M","-0,60%"
2007-01-17,42735,42626,42930,42252,"73,00M","0,26%"
2007-01-16,42624,42916,42916,42415,"93,09M","-0,69%"
2007-01-15,42919,43095,43473,42875,"45,03M","-0,41%"
2007-01-12,43095,42669,43188,42526,"96,84M","1,00%"
2007-01-11,42670,42336,43128,41940,"84,17M","0,79%"
2007-01-10,42336,42001,42336,41266,"110,76M","0,78%"
2007-01-09,42007,42831,43001,41438,"112,99M","-1,92%"
2007-01-08,42830,42249,42926,42144,"114,01M","1,38%"
2007-01-05,42245,44019,44081,42160,"164,06M","-4,03%"
2007-01-04,44020,44442,44442,43623,"86,58M","-0,96%"
2007-01-03,44445,45379,45379,44284,"122,37M","-2,07%"
2007-01-02,45383,44476,45388,44476,"75,56M","2,04%"
2006-12-28,44474,44526,44675,44373,"113,11M","-0,12%"
2006-12-27,44526,43602,44526,43602,"101,32M","2,12%"
2006-12-26,43603,43356,43611,43356,"47,33M","0,57%"
2006-12-22,43356,43385,43602,43125,"65,73M","-0,07%"
2006-12-21,43385,43505,43689,43100,"80,74M","-0,27%"
2006-12-20,43502,43592,43946,43379,"111,49M","-0,20%"
2006-12-19,43590,43038,43590,42891,"119,39M","0,19%"
2006-12-18,43509,43596,44048,43400,"138,33M","-0,20%"
2006-12-15,43596,43755,44263,43447,"140,26M","-0,36%"
2006-12-14,43755,43291,43797,43291,"155,10M","1,09%"
2006-12-13,43285,43026,43394,42783,"194,33M","0,62%"
2006-12-12,43018,43297,43297,42794,"94,21M","-0,64%"
2006-12-11,43297,42968,43432,42968,"99,18M","0,74%"
2006-12-08,42978,42910,43303,42818,"66,40M","0,16%"
2006-12-07,42909,43097,43506,42758,"81,58M","-0,43%"
2006-12-06,43096,43158,43422,42831,"87,84M","-0,14%"
2006-12-05,43157,42652,43261,42636,"97,89M","1,18%"
2006-12-04,42654,41329,42660,41282,"86,58M","3,21%"
2006-12-01,41327,41930,42095,41192,"84,18M","-1,44%"
2006-11-30,41932,41971,42175,41497,"141,20M","-0,09%"
2006-11-29,41970,41041,41988,41041,"146,20M","2,26%"
2006-11-28,41043,40915,41083,40428,"955,37M","0,31%"
2006-11-27,40915,41758,41758,40722,"159,52M","-2,02%"
2006-11-24,41758,42071,42071,41468,"92,54M","-0,74%"
2006-11-23,42070,41913,42308,41913,"91,75M","0,37%"
2006-11-22,41913,41579,41951,41308,"109,89M","0,82%"
2006-11-21,41570,41029,41570,40986,"118,53M","1,32%"
2006-11-17,41029,41164,41164,40482,"117,27M","-0,32%"
2006-11-16,41162,41296,41781,41153,"157,41M","-0,31%"
2006-11-14,41291,40607,41342,40607,"141,77M","1,69%"
2006-11-13,40606,40724,40724,40038,"116,86M","-0,28%"
2006-11-10,40720,40815,40942,40322,"163,28M","-0,23%"
2006-11-09,40815,41334,41813,40657,"140,12M","-1,26%"
2006-11-08,41334,41042,41345,40624,"142,11M","0,70%"
2006-11-07,41048,41247,41402,40863,"129,70M","-0,48%"
2006-11-06,41247,40437,41256,40437,"171,53M","2,01%"
2006-11-03,40435,39930,40482,39924,"160,85M","1,27%"
2006-11-01,39930,39279,40104,39279,"151,36M","1,70%"
2006-10-31,39263,38900,39263,38880,"166,83M","0,93%"
2006-10-30,38900,39327,39340,38681,"94,53M","-1,09%"
2006-10-27,39328,39640,39746,39293,"115,17M","-0,80%"
2006-10-26,39645,39563,39843,39365,"98,57M","0,21%"
2006-10-25,39563,39499,39721,39341,"122,63M","0,16%"
2006-10-24,39499,39227,39552,39091,"74,33M","0,69%"
2006-10-23,39227,38643,39227,38273,"101,06M","1,51%"
2006-10-20,38643,38919,38958,38440,"71,73M","-0,71%"
2006-10-19,38920,38595,38940,38561,"3,89M","0,60%"
2006-10-18,38686,38898,39446,38557,"208,40M","-0,54%"
2006-10-17,38898,39226,39226,38672,"88,85M","-0,85%"
2006-10-16,39229,38852,39261,38672,"110,70M","0,98%"
2006-10-13,38850,38328,39177,38328,"112,58M","1,38%"
2006-10-11,38322,38652,38652,38091,"87,99M","-0,86%"
2006-10-10,38655,38411,38778,38407,"119,44M","0,65%"
2006-10-09,38406,37930,38626,37736,"111,50M","1,23%"
2006-10-06,37940,37976,37976,37493,"88,62M","-0,10%"
2006-10-05,37977,37750,38205,37624,"147,09M","0,60%"
2006-10-04,37749,36441,37780,36441,"201,05M","3,60%"
2006-10-03,36438,37057,37057,36438,"121,79M","-1,67%"
2006-10-02,37058,36450,37317,36450,"149,99M","1,67%"
2006-09-29,36449,36486,36570,36261,"128,96M","-0,10%"
2006-09-28,36486,36105,36487,36031,"124,88M","1,05%"
2006-09-27,36106,35817,36114,35611,"152,45M","0,80%"
2006-09-26,35819,34972,35827,34972,"121,51M","2,42%"
2006-09-25,34973,34803,35054,34127,"126,96M","0,50%"
2006-09-22,34799,34829,34897,34397,"131,28M","-0,09%"
2006-09-21,34830,35199,35332,34624,"198,93M","-1,04%"
2006-09-20,35197,35889,36069,34928,"153,83M","-1,92%"
2006-09-19,35886,36477,36487,35555,"115,66M","-1,64%"
2006-09-18,36483,36168,36670,36134,"68,70M","0,86%"
2006-09-15,36170,36154,36469,35878,"81,90M","0,05%"
2006-09-14,36154,36548,36680,36087,"91,09M","-1,08%"
2006-09-13,36550,36147,36726,36034,"142,78M","1,12%"
2006-09-12,36147,35777,36147,35626,"127,77M","1,05%"
2006-09-11,35772,36561,36561,35666,"158,48M","-2,15%"
2006-09-08,36558,36705,36725,36495,"80,36M","-0,41%"
2006-09-06,36710,37368,37368,36710,"99,02M","-1,76%"
2006-09-05,37368,37693,37693,37271,"104,15M","-0,86%"
2006-09-04,37693,37330,37739,37287,"83,71M","0,98%"
2006-09-01,37329,36232,37329,36232,"98,95M","3,03%"
2006-08-31,36232,36313,36606,36013,"152,05M","-0,22%"
2006-08-30,36313,36303,36520,36125,"144,24M","0,03%"
2006-08-29,36304,36384,36617,36013,"59,39M","-0,19%"
2006-08-28,36375,35958,36389,35649,"78,68M","1,16%"
2006-08-25,35958,35795,36128,35586,"89,31M","0,45%"
2006-08-24,35797,35514,35872,35123,"89,26M","0,80%"
2006-08-23,35512,36675,36690,35512,"145,26M","-3,18%"
2006-08-22,36678,37161,37255,36511,"86,33M","-1,30%"
2006-08-21,37161,37550,37550,37139,"115,89M","-1,04%"
2006-08-18,37552,37559,37589,37178,"76,32M","-0,02%"
2006-08-17,37559,37451,38022,37402,"106,44M","-0,32%"
2006-08-16,37678,37296,37697,37210,"242,52M","1,02%"
2006-08-15,37296,36559,37417,36559,"114,35M","2,02%"
2006-08-14,36557,36950,37184,36490,"71,85M","-1,05%"
2006-08-11,36944,37354,37502,36886,"74,68M","-1,10%"
2006-08-10,37354,37255,37423,36929,"100,39M","0,26%"
2006-08-09,37255,37602,38086,37180,"112,21M","-0,92%"
2006-08-08,37600,37699,38081,37532,"101,67M","-0,26%"
2006-08-07,37698,37845,37879,37518,"65,29M","-0,40%"
2006-08-04,37848,37462,38172,37462,"73,28M","1,06%"
2006-08-03,37451,37288,37688,36893,"77,65M","0,44%"
2006-08-02,37288,36843,37481,36834,"102,12M","1,22%"
2006-08-01,36839,37077,37084,36536,"83,48M","-0,64%"
2006-07-31,37077,37381,37399,37077,"66,82M","-0,81%"
2006-07-28,37381,36886,37522,36841,"126,32M","1,34%"
2006-07-27,36888,36595,37112,36593,"72,16M","0,80%"
2006-07-26,36594,36681,36951,36475,"73,27M","-0,24%"
2006-07-25,36681,36223,36709,36011,"127,24M","1,26%"
2006-07-24,36224,35525,36283,35525,"79,44M","2,01%"
2006-07-21,35510,35847,36144,35307,"80,68M","-0,94%"
2006-07-20,35847,36786,37043,35847,"83,30M","-2,55%"
2006-07-19,36785,35136,36785,35136,"155,67M","4,71%"
2006-07-18,35130,34871,35311,34591,"85,04M","0,76%"
2006-07-17,34866,35344,35469,34814,"67,46M","-1,37%"
2006-07-14,35350,35353,35651,35001,"57,67M","-0,01%"
2006-07-13,35354,36221,36221,35344,"65,27M","-2,42%"
2006-07-12,36230,36555,36747,36189,"79,27M","-0,89%"
2006-07-11,36554,36137,36581,35590,"95,57M","1,14%"
2006-07-10,36141,36107,36427,35863,"63,70M","0,11%"
2006-07-07,36102,36541,36796,35850,"85,91M","-1,18%"
2006-07-06,36533,36380,36993,36380,"78,52M","0,43%"
2006-07-05,36378,37366,37366,36304,"160,32M","-2,65%"
2006-07-04,37367,37358,37601,37188,"65,93M","0,03%"
2006-07-03,37357,36629,37402,36534,"100,36M","1,98%"
2006-06-30,36631,36487,37036,36359,"121,98M","0,39%"
2006-06-29,36487,34835,36487,34835,"127,97M","4,74%"
2006-06-28,34835,34374,34837,34349,"93,09M","1,34%"
2006-06-27,34376,34631,35015,34368,"65,65M","-0,74%"
2006-06-26,34631,34663,34875,34584,"87,96M","-0,09%"
2006-06-23,34661,34314,34864,33880,"74,79M","1,00%"
2006-06-22,34317,34544,34714,34226,"61,81M","-0,67%"
2006-06-21,34547,33632,34601,33216,"103,93M","2,72%"
2006-06-20,33632,33897,34156,33568,"84,38M","-0,78%"
2006-06-19,33897,34407,34669,33549,"93,06M","-1,46%"
2006-06-16,34399,32942,34543,32942,"103,57M","4,42%"
2006-06-14,32941,32848,33474,32057,"253,85M","0,29%"
2006-06-13,32848,33535,33582,32824,"151,01M","-2,11%"
2006-06-12,33555,35083,35266,33537,"131,20M","-4,33%"
2006-06-09,35075,35438,36181,35075,"78,63M","-1,02%"
2006-06-08,35438,35262,35608,34360,"208,85M","0,49%"
2006-06-07,35264,36559,36771,35262,"128,22M","-3,54%"
2006-06-06,36558,36740,36740,35673,"161,54M","-0,50%"
2006-06-05,36740,37939,37976,36670,"90,08M","-3,17%"
2006-06-02,37942,37750,38437,37411,"180,04M","0,51%"
2006-06-01,37748,36531,37748,36502,"142,62M","3,33%"
2006-05-31,36530,36414,37216,36362,"188,73M","0,32%"
2006-05-30,36413,38149,38149,36413,"143,09M","-4,54%"
2006-05-29,38145,38634,38734,38055,"32,60M","-1,25%"
2006-05-26,38630,37574,38630,37574,"176,94M","2,82%"
2006-05-25,37569,35794,37569,35794,"157,32M","4,96%"
2006-05-24,35792,36104,36341,34911,"191,74M","-0,88%"
2006-05-23,36110,36498,37567,36099,"211,21M","-1,06%"
2006-05-22,36497,37732,37732,35664,"233,98M","-3,28%"
2006-05-19,37733,37820,38465,37325,"210,34M","-0,20%"
2006-05-18,37807,38290,38591,37807,"184,47M","-1,26%"
2006-05-17,38291,39411,39411,38099,"214,45M","-2,86%"
2006-05-16,39416,39271,39953,38923,"113,94M","0,37%"
2006-05-15,39271,39688,40209,38871,"127,76M","-2,37%"
2006-05-12,40223,40847,40862,40121,"113,59M","-1,53%"
2006-05-11,40847,41758,42062,40777,"142,97M","-2,17%"
2006-05-10,41752,41981,41985,41418,"134,10M","-0,54%"
2006-05-09,41979,41505,42016,41446,"349,07M","1,12%"
2006-05-08,41515,41417,41693,41095,"106,21M","0,24%"
2006-05-05,41417,40976,41449,40976,"141,00M","1,08%"
2006-05-04,40976,40926,41258,40894,"133,38M","0,14%"
2006-05-03,40920,41016,41068,40574,"116,27M","-0,24%"
2006-05-02,41017,40365,41017,40277,"121,12M","1,62%"
2006-04-28,40363,39752,40425,39752,"174,16M","1,54%"
2006-04-27,39751,40410,40410,39631,"126,51M","-1,63%"
2006-04-26,40410,39739,40422,39739,"104,24M","1,69%"
2006-04-25,39738,39753,39953,39577,"72,65M","-0,03%"
2006-04-24,39751,39775,40089,39616,"84,98M","-0,06%"
2006-04-20,39775,39941,40278,39435,"120,67M","-0,41%"
2006-04-19,39938,39581,40026,39492,"85,19M","0,92%"
2006-04-18,39572,38466,39584,38466,"134,76M","2,89%"
2006-04-17,38462,38086,38698,38086,"107,05M","1,00%"
2006-04-13,38082,38426,38479,37984,"79,02M","-0,90%"
2006-04-12,38427,37901,38448,37816,"177,30M","1,39%"
2006-04-11,37901,38478,38885,37823,"137,33M","-1,49%"
2006-04-10,38475,38927,38927,38239,"120,48M","-1,16%"
2006-04-07,38926,39285,39397,38630,"169,99M","-0,91%"
2006-04-06,39285,39053,39310,38700,"140,74M","0,59%"
2006-04-05,39053,38803,39054,38475,"158,41M","0,65%"
2006-04-04,38802,38718,39086,38606,"127,33M","0,22%"
2006-04-03,38717,37952,38851,37952,"95,11M","2,02%"
2006-03-31,37952,37783,38016,37619,"118,95M","0,46%"
2006-03-30,37777,37493,38089,37469,"114,60M","0,76%"
2006-03-29,37492,36684,37492,36684,"157,24M","2,21%"
2006-03-28,36682,37640,37731,36682,"169,63M","-2,55%"
2006-03-27,37641,37577,37893,37153,"122,45M","0,17%"
2006-03-24,37577,37473,37775,37301,"86,83M","0,28%"
2006-03-23,37474,37850,38128,37207,"199,64M","-1,00%"
2006-03-22,37851,37398,37851,37156,"104,88M","1,21%"
2006-03-21,37398,38204,38204,37351,"134,39M","-2,11%"
2006-03-20,38204,38049,38500,37978,"101,77M","0,41%"
2006-03-17,38049,38159,38268,37769,"100,44M","-0,28%"
2006-03-16,38157,38245,38578,37962,"145,58M","-0,23%"
2006-03-15,38244,37546,38341,37543,"144,00M","1,87%"
2006-03-14,37541,36789,37541,36417,"118,40M","2,03%"
2006-03-13,36793,36891,37259,36513,"98,37M","-0,26%"
2006-03-10,36891,36328,37161,36218,"82,28M","1,59%"
2006-03-09,36312,37289,37739,36085,"112,32M","-2,62%"
2006-03-08,37289,37421,37421,36446,"139,70M","-0,36%"
2006-03-07,37423,38350,38350,37130,"150,70M","-2,43%"
2006-03-06,38354,39241,39395,38348,"125,16M","-2,26%"
2006-03-03,39240,39129,39356,38716,"96,08M","0,29%"
2006-03-02,39126,39182,39367,38989,"86,85M","-0,13%"
2006-03-01,39178,38610,39203,38533,"79,53M","1,47%"
2006-02-24,38610,38406,38610,38337,"107,63M","0,53%"
2006-02-23,38405,38242,38522,37747,"110,07M","0,42%"
2006-02-22,38246,38166,38633,38056,"81,86M","0,21%"
2006-02-21,38166,38541,38978,38166,"114,12M","-0,97%"
2006-02-20,38539,38418,38678,38032,"73,39M","0,31%"
2006-02-17,38422,38256,38642,38256,"111,94M","0,43%"
2006-02-16,38256,37245,38268,37245,"176,53M","2,73%"
2006-02-15,37239,36629,37447,36422,"168,41M","1,67%"
2006-02-14,36627,36117,36734,35891,"157,39M","1,42%"
2006-02-13,36114,36975,37076,36114,"130,28M","-2,33%"
2006-02-10,36975,36886,37813,36633,"246,05M","0,25%"
2006-02-09,36882,36501,37177,36501,"199,89M","1,05%"
2006-02-08,36499,36553,36784,36183,"142,04M","-0,17%"
2006-02-07,36562,37320,37376,36556,"111,07M","-2,04%"
2006-02-06,37321,37262,37776,37229,"130,71M","0,16%"
2006-02-03,37262,37304,37609,36526,"115,44M","-0,11%"
2006-02-02,37304,38482,38508,37237,"166,78M","-3,07%"
2006-02-01,38485,38382,38500,37886,"263,91M","0,27%"
2006-01-31,38383,38243,38456,37630,"137,33M","0,37%"
2006-01-30,38242,37824,38276,37501,"103,24M","1,11%"
2006-01-27,37822,38018,38804,37688,"146,82M","-0,51%"
2006-01-26,38014,37402,38031,37402,"168,27M","1,64%"
2006-01-24,37400,36632,37428,36632,"108,83M","2,10%"
2006-01-23,36632,36687,36771,36213,"104,57M","-0,17%"
2006-01-20,36695,36857,36938,36432,"124,84M","-0,44%"
2006-01-19,36858,35813,36979,35813,"110,28M","2,94%"
2006-01-18,35805,36115,36115,35380,"94,83M","-0,87%"
2006-01-17,36119,36534,36534,35817,"157,51M","-1,13%"
2006-01-16,36534,35897,36534,35891,"63,80M","1,77%"
2006-01-13,35897,35779,35951,35480,"95,44M","0,33%"
2006-01-12,35779,35953,36286,35641,"113,64M","-0,48%"
2006-01-11,35952,35050,35953,35050,"147,85M","2,58%"
2006-01-10,35049,35338,35338,34687,"136,99M","-0,81%"
2006-01-09,35337,35475,35601,35108,"108,99M","-0,39%"
2006-01-06,35475,35170,35529,34940,"115,09M","1,54%"
2006-01-05,34936,35006,35088,34681,"142,07M","-0,19%"
2006-01-04,35002,34540,35223,34540,"147,13M","1,34%"
2006-01-03,34541,33507,34563,33507,"148,38M","3,08%"
2006-01-02,33507,33462,33519,32860,"72,32M","0,15%"
2005-12-29,33456,33137,33456,33137,"110,34M","0,96%"
2005-12-28,33138,33371,33463,32965,"112,69M","-0,70%"
2005-12-27,33371,33297,33631,33239,"74,00M","0,22%"
2005-12-26,33298,33331,33435,33140,"22,00M","-0,10%"
2005-12-23,33331,33509,33575,33280,"49,96M","-0,54%"
2005-12-22,33513,33521,33652,33463,"74,56M","-0,01%"
2005-12-21,33517,33068,33553,33068,"139,10M","1,36%"
2005-12-20,33067,33008,33140,32768,"112,52M","0,19%"
2005-12-19,33005,33284,33496,32908,"115,92M","-0,86%"
2005-12-16,33292,33193,33579,33193,"93,62M","0,30%"
2005-12-15,33193,33625,33799,33103,"96,48M","-1,30%"
2005-12-14,33629,33420,33837,33369,"155,17M","0,63%"
2005-12-13,33420,32971,33432,32835,"174,91M","1,36%"
2005-12-12,32971,32925,33299,32868,"97,41M","0,15%"
2005-12-09,32922,32482,32971,32482,"88,68M","1,36%"
2005-12-08,32479,32756,32997,32476,"128,83M","-0,84%"
2005-12-07,32756,33225,33271,32649,"125,45M","-1,40%"
2005-12-06,33223,32712,33332,32712,"141,79M","1,60%"
2005-12-05,32701,32835,32910,32546,"110,17M","-0,40%"
2005-12-02,32832,32616,32936,32616,"120,77M","0,66%"
2005-12-01,32616,31921,32700,31921,"144,70M","2,19%"
2005-11-30,31917,31652,31918,31296,"110,29M","0,84%"
2005-11-29,31652,31360,31767,31360,"79,48M","0,94%"
2005-11-28,31358,31920,32350,31337,"89,65M","-1,76%"
2005-11-25,31920,31947,32058,31840,"55,34M","-0,08%"
2005-11-24,31945,31938,32122,31678,"84,73M","0,01%"
2005-11-23,31943,31489,32014,31489,"113,46M","1,44%"
2005-11-22,31489,31110,31500,30473,"112,84M","1,22%"
2005-11-21,31110,31102,31291,30969,"76,59M","0,02%"
2005-11-18,31102,31087,31180,30887,"61,75M","0,05%"
2005-11-17,31087,30483,31248,30483,"74,03M","1,98%"
2005-11-16,30482,30219,30516,30157,"66,16M","0,87%"
2005-11-14,30219,30510,30510,29948,"35,51M","-0,96%"
2005-11-11,30511,30722,30746,30385,"69,37M","-0,70%"
2005-11-10,30725,30665,30726,30218,"135,37M","0,19%"
2005-11-09,30666,30971,31232,30493,"71,38M","-0,98%"
2005-11-08,30971,30951,31078,30587,"75,75M","0,06%"
2005-11-07,30952,30888,31363,30728,"102,68M","0,21%"
2005-11-04,30888,31080,31234,30584,"96,99M","-0,68%"
2005-11-03,31100,30899,31487,30899,"118,57M","0,65%"
2005-11-01,30900,30194,30981,30194,"133,76M","2,34%"
2005-10-31,30194,29333,30252,29333,"103,81M","2,99%"
2005-10-28,29318,29133,29567,29133,"96,84M","0,64%"
2005-10-27,29133,29730,29842,29005,"98,54M","-2,01%"
2005-10-26,29730,29492,29971,29244,"127,61M","0,79%"
2005-10-25,29498,29837,30095,29396,"107,33M","-1,13%"
2005-10-24,29835,29176,29835,29120,"101,45M","2,26%"
2005-10-21,29176,28346,29176,28346,"126,54M","2,93%"
2005-10-20,28344,29300,29975,28161,"151,79M","-3,25%"
2005-10-19,29297,29072,29558,28596,"131,58M","0,79%"
2005-10-18,29068,30241,30451,29068,"115,75M","-3,88%"
2005-10-17,30242,29777,30377,29777,"115,26M","1,58%"
2005-10-14,29770,29880,30251,29090,"112,51M","-0,37%"
2005-10-13,29880,30561,30561,29337,"166,34M","-2,40%"
2005-10-11,30614,30275,30775,30275,"148,29M","1,11%"
2005-10-10,30277,29982,30502,29982,"106,64M","1,02%"
2005-10-07,29973,29227,30213,29227,"115,58M","2,55%"
2005-10-06,29227,30165,30241,28893,"167,10M","-3,10%"
2005-10-05,30164,31272,31272,30118,"122,33M","-3,58%"
2005-10-04,31284,31857,32052,31235,"197,57M","-1,80%"
2005-10-03,31856,31582,31985,31542,"139,64M","0,86%"
2005-09-30,31584,31209,31584,31135,"134,16M","1,20%"
2005-09-29,31209,31318,31524,30839,"122,12M","-0,35%"
2005-09-28,31317,30879,31405,30879,"127,07M","1,43%"
2005-09-27,30875,31146,31219,30593,"126,12M","-0,86%"
2005-09-26,31141,31301,31565,30957,"133,02M","-0,49%"
2005-09-23,31294,30683,31371,30683,"242,24M","2,01%"
2005-09-22,30678,30839,30931,30422,"113,99M","-0,52%"
2005-09-21,30837,30059,30890,29815,"159,29M","2,59%"
2005-09-20,30059,30076,30370,29889,"179,79M","-0,06%"
2005-09-19,30076,29816,30076,29715,"140,10M","0,87%"
2005-09-16,29816,29368,29863,29368,"91,36M","1,53%"
2005-09-15,29366,29048,29561,29048,"102,84M","1,09%"
2005-09-14,29050,28874,29152,28842,"106,96M","0,61%"
2005-09-13,28873,29084,29194,28814,"94,85M","-0,73%"
2005-09-12,29086,29308,29331,28991,"61,77M","-0,76%"
2005-09-09,29308,28837,29387,28820,"87,45M","1,66%"
2005-09-08,28828,28855,28956,28709,"58,77M","-0,09%"
2005-09-06,28855,28523,28855,28338,"87,36M","1,17%"
2005-09-05,28522,28322,28579,28322,"46,13M","0,72%"
2005-09-02,28319,27972,28347,27972,"109,50M","1,28%"
2005-09-01,27962,28044,28237,27799,"102,02M","-0,29%"
2005-08-31,28045,27626,28072,27626,"149,62M","1,60%"
2005-08-30,27604,27385,27619,27339,"69,51M","0,80%"
2005-08-29,27385,27113,27432,26981,"61,09M","1,07%"
2005-08-26,27095,27397,27422,27008,"74,29M","-1,12%"
2005-08-25,27402,26712,27403,26712,"105,80M","2,58%"
2005-08-24,26712,26769,26862,26479,"96,06M","-0,21%"
2005-08-23,26769,27261,27264,26648,"66,39M","-1,80%"
2005-08-22,27261,26647,27287,26647,"87,56M","2,32%"
2005-08-19,26644,26909,27183,26129,"188,77M","-0,95%"
2005-08-18,26900,27395,27419,26806,"105,88M","-1,88%"
2005-08-17,27416,27084,27519,27057,"231,51M","1,24%"
2005-08-16,27080,27376,27696,26967,"127,78M","-1,08%"
2005-08-15,27375,26960,27413,26944,"136,16M","1,57%"
2005-08-12,26951,26629,26951,25734,"133,06M","1,19%"
2005-08-11,26633,27099,27512,26494,"148,34M","-1,78%"
2005-08-10,27117,27291,27606,26935,"143,98M","-0,64%"
2005-08-09,27291,26711,27291,26711,"87,22M","2,17%"
2005-08-08,26711,26521,26985,26521,"86,05M","0,73%"
2005-08-05,26518,26469,26881,26350,"81,67M","0,18%"
2005-08-04,26470,26714,26960,26440,"75,29M","-0,91%"
2005-08-03,26714,26789,27317,26638,"120,85M","-0,28%"
2005-08-02,26789,26325,26824,26325,"111,58M","1,87%"
2005-08-01,26298,26042,26452,25911,"105,83M","0,98%"
2005-07-29,26042,26065,26306,25946,"115,05M","-0,10%"
2005-07-28,26068,25340,26125,25340,"144,82M","2,88%"
2005-07-27,25338,24882,25362,24774,"150,58M","1,89%"
2005-07-26,24868,24506,24899,24328,"158,98M","1,38%"
2005-07-25,24531,25388,25388,24410,"218,22M","-3,39%"
2005-07-22,25391,25834,25848,25244,"166,89M","-1,75%"
2005-07-21,25842,25706,25964,25505,"109,50M","0,54%"
2005-07-20,25705,25268,25795,24970,"130,63M","1,72%"
2005-07-19,25271,25312,25312,24960,"119,27M","-0,20%"
2005-07-18,25321,25222,25412,24916,"52,17M","0,39%"
2005-07-15,25222,25916,25916,25222,"72,88M","-2,69%"
2005-07-14,25920,25859,26142,25725,"113,35M","0,25%"
2005-07-13,25856,25557,26043,25557,"107,28M","1,25%"
2005-07-12,25536,25027,25576,24932,"94,91M","2,08%"
2005-07-11,25016,24425,25032,24425,"100,42M","2,43%"
2005-07-08,24423,24452,24657,24287,"142,73M","-0,11%"
2005-07-07,24450,24513,24603,24192,"103,32M","-0,27%"
2005-07-06,24517,24677,24677,24267,"135,93M","-0,64%"
2005-07-05,24675,25042,25059,24526,"154,51M","-1,48%"
2005-07-04,25045,25314,25314,24899,"28,09M","-1,05%"
2005-07-01,25311,25051,25409,25047,"51,03M","1,04%"
2005-06-30,25051,25132,25279,25051,"70,92M","-0,30%"
2005-06-29,25126,25267,25451,25031,"53,12M","-0,53%"
2005-06-28,25261,25226,25454,25098,"71,92M","0,14%"
2005-06-27,25226,24917,25306,24640,"60,29M","1,24%"
2005-06-24,24917,24811,25011,24725,"57,69M","0,41%"
2005-06-23,24816,25678,25704,24816,"150,38M","-3,36%"
2005-06-22,25678,25730,25755,25324,"82,46M","-0,17%"
2005-06-21,25722,26046,26130,25578,"113,73M","-1,24%"
2005-06-20,26046,26093,26142,25764,"74,12M","-0,18%"
