Data,Último,Abertura,Máxima,Mínima,Vol.,Amanhã,Target
2009-10-05,62369,61178,62460,61178,1340000,62671,1
2009-10-06,62671,62378,63291,62002,1670000,62638,0
2009-10-07,62638,62666,63015,62104,1410000,63760,1
2009-10-08,63760,62640,63816,62640,1770000,64071,1
2009-10-09,64071,63772,64177,63493,1150000,64646,1
2009-10-13,64646,64075,64646,63967,1190000,66201,1
2009-10-14,66201,64653,66393,64653,2100000,66703,1
2009-10-15,66703,66199,66703,65837,1330000,66200,0
2009-10-16,66200,66703,66703,65498,1480000,67239,1
2009-10-19,67239,66200,67530,66194,1400000,65303,0
2009-10-20,65303,67231,67231,64075,2650000,65486,1
2009-10-21,65486,65302,67157,65221,1790000,66135,1
2009-10-22,66135,65489,66502,65453,1270000,65059,0
2009-10-23,65059,66144,66982,64988,1390000,65086,1
2009-10-26,65086,65056,65901,64501,1380000,63161,0
2009-10-27,63161,65090,65498,63161,1500000,60162,0
2009-10-28,60162,63161,63173,60146,2240000,63721,1
2009-10-29,63721,60167,63907,60167,1750000,61546,0
2009-10-30,61546,63721,64226,60913,2000000,62643,1
2009-11-03,62643,61539,63237,60724,1900000,63913,1
2009-11-04,63913,62650,64141,62650,1890000,64816,1
2009-11-05,64816,63907,64830,63700,1580000,64465,0
2009-11-06,64465,64819,65093,63587,1660000,66214,1
2009-11-09,66214,64474,66236,64474,1600000,66303,1
2009-11-10,66303,66214,66709,65706,1650000,66431,1
2009-11-11,66431,66303,67170,66028,1810000,64447,0
2009-11-12,64447,66427,66614,64319,1910000,65325,1
2009-11-13,65325,64452,65788,64229,1860000,66627,1
2009-11-16,66627,65325,66896,65325,1760000,67406,1
2009-11-17,67406,66632,67409,66232,1730000,66516,0
2009-11-18,66516,67430,68060,66494,1590000,66327,0
2009-11-19,66327,66514,66564,65547,1470000,66809,1
2009-11-23,66809,66335,67365,66335,1580000,67317,1
2009-11-24,67317,66812,67317,65969,1350000,67917,1
2009-11-25,67917,67319,67997,67241,1390000,66392,0
2009-11-26,66392,67911,67911,66236,825670,67082,1
2009-11-27,67082,66371,67086,65737,1170000,67044,0
2009-11-30,67044,67082,67545,66876,2220000,68408,1
2009-12-01,68408,67051,68757,67051,2330000,68615,1
2009-12-02,68615,68412,69139,68412,1360000,68315,0
2009-12-03,68315,68622,69336,68308,1220000,67604,0
2009-12-04,67604,68316,69361,67328,1410000,68512,1
2009-12-07,68512,67611,68866,67611,1190000,67729,0
2009-12-08,67729,68511,68511,67470,1550000,68012,1
2009-12-09,68012,67736,68272,67484,1140000,68728,1
2009-12-10,68728,68021,68912,68021,1470000,69267,1
2009-12-11,69267,68750,69502,68750,1490000,69349,1
2009-12-14,69349,69273,69785,69193,1290000,69311,0
2009-12-15,69311,69345,69515,68822,1280000,68622,0
2009-12-16,68622,69310,69622,68466,1710000,67068,0
2009-12-17,67068,68619,68619,66792,1340000,66794,0
2009-12-18,66794,67068,67281,66322,1080000,65925,0
2009-12-21,65925,66806,67671,65925,1410000,67418,1
2009-12-22,67418,65940,67421,65940,1270000,67589,1
2009-12-23,67589,67418,67810,66943,904330,67902,1
2009-12-28,67902,67591,68277,67591,556350,68296,1
2009-12-29,68296,67902,68309,67902,669250,68588,1
2009-12-30,68588,68277,68588,67749,1180000,70045,1
2010-01-04,70045,68587,70081,68587,1660000,70240,1
2010-01-05,70240,70046,70595,69928,1980000,70729,1
2010-01-06,70729,70237,70937,70016,2240000,70451,0
2010-01-07,70451,70723,70723,70045,1550000,70263,0
2010-01-08,70263,70455,70766,70158,1630000,70433,1
2010-01-11,70433,70267,71068,70158,1570000,70076,0
2010-01-12,70076,70429,70429,69284,1630000,70385,1
2010-01-13,70385,70081,70626,69535,1820000,69801,0
2010-01-14,69801,70377,70508,69661,1830000,68978,0
2010-01-15,68978,69780,69788,68695,1650000,69401,1
2010-01-18,69401,68983,69748,68983,1140000,69909,1
2010-01-19,69909,69396,70036,68867,1320000,68200,0
2010-01-20,68200,69901,69901,67546,1990000,66270,0
2010-01-21,66270,68200,68458,65996,2260000,66220,0
2010-01-22,66220,66264,66660,65444,1300000,65524,0
2010-01-26,65524,66213,66213,64718,1990000,65069,0
2010-01-27,65069,65527,65663,64553,1810000,65588,1
2010-01-28,65588,65071,66049,64541,1650000,65402,0
2010-01-29,65402,65591,66576,65140,1820000,66572,1
2010-02-01,66572,65402,66763,65361,1490000,67163,1
2010-02-02,67163,66589,67321,66539,1590000,67109,0
2010-02-03,67109,67163,67347,66774,1760000,63934,0
2010-02-04,63934,67100,67100,63750,2260000,62763,0
2010-02-05,62763,63934,64001,61341,3050000,63153,1
2010-02-08,63153,62760,63923,62728,1880000,64718,1
2010-02-09,64718,63164,65525,63164,1360000,65051,1
2010-02-10,65051,64721,65170,64319,891040,66129,1
2010-02-11,66129,65050,66145,64343,1260000,65855,0
2010-02-12,65855,66129,66133,65123,873280,67285,1
2010-02-17,67285,65863,67542,65863,1040000,67836,1
2010-02-18,67836,67285,67836,66550,1290000,67597,0
2010-02-19,67597,67811,67935,67210,1250000,67184,0
2010-02-22,67184,67598,68120,67035,1400000,66108,0
2010-02-23,66108,67179,67179,65660,1640000,65795,0
2010-02-24,65795,66110,66514,65534,1570000,66121,1
2010-02-25,66121,65765,66325,64429,1790000,66503,1
2010-02-26,66503,66118,66510,65607,1730000,67228,1
2010-03-01,67228,66511,67397,66511,1360000,67779,1
2010-03-02,67779,67228,68250,67228,1710000,67641,0
2010-03-03,67641,67780,68813,67482,2110000,67815,1
2010-03-04,67815,67643,68198,66924,1400000,68847,1
2010-03-05,68847,67823,68930,67823,1950000,68575,0
2010-03-08,68575,68851,69070,68318,1430000,69576,1
2010-03-09,69576,68573,70144,68255,2460000,69979,1
2010-03-10,69979,69578,70476,69578,1910000,69885,0
2010-03-11,69885,69981,70183,69411,1630000,69341,0
2010-03-12,69341,69901,70486,69341,1570000,69024,0
2010-03-15,69024,69340,69384,68623,1450000,69942,1
2010-03-16,69942,69023,69949,69022,1300000,69723,0
2010-03-17,69723,69945,70424,69376,1370000,69697,0
2010-03-18,69697,69726,70128,68972,1660000,68829,0
2010-03-19,68829,69701,69998,68773,1960000,69042,1
2010-03-22,69042,68814,69121,67899,1400000,69387,1
2010-03-23,69387,69049,69613,68913,1610000,68913,0
2010-03-24,68913,69382,69677,68744,1600000,68442,0
2010-03-25,68442,68916,69572,68377,1480000,68683,1
2010-03-26,68683,68442,68910,68024,1770000,69939,1
2010-03-29,69939,68681,69943,68681,1530000,69960,1
2010-03-30,69960,69942,70451,69750,1490000,70372,1
2010-03-31,70372,69960,70392,69573,1680000,71136,1
2010-04-01,71136,70375,71401,70373,1550000,71290,1
2010-04-05,71290,71148,71645,71148,1320000,71096,0
2010-04-06,71096,71290,71711,70823,1700000,70793,0
2010-04-07,70793,71092,71257,70531,1720000,71785,1
2010-04-08,71785,70793,71805,70462,1700000,71417,0
2010-04-09,71417,71783,71989,71307,1680000,70614,0
2010-04-12,70614,71414,71607,70505,1470000,70792,1
2010-04-13,70792,70618,71053,70169,1630000,71035,1
2010-04-14,71035,70794,71207,70628,1760000,70524,0
2010-04-15,70524,71036,71066,70429,2260000,69421,0
2010-04-16,69421,70522,70522,69013,2040000,69098,0
2010-04-19,69098,69418,69431,68378,1720000,69318,1
2010-04-20,69318,69101,69702,69101,1750000,69386,1
2010-04-22,69386,69313,69528,68081,1790000,69509,1
2010-04-23,69509,69388,69709,68832,1370000,68872,0
2010-04-26,68872,69509,69810,68813,1180000,66511,0
2010-04-27,66511,68868,68868,66499,2060000,66656,1
2010-04-28,66656,66513,67253,65914,1860000,67978,1
2010-04-29,67978,66661,68012,66661,1610000,67530,0
2010-04-30,67530,67975,67975,67243,2120000,67119,0
2010-05-03,67119,67534,67969,66723,1780000,64869,0
2010-05-04,64869,67116,67116,64587,2820000,64914,1
2010-05-05,64914,64858,65612,63533,2680000,63414,0
2010-05-06,63414,64915,65533,60774,3210000,62871,0
2010-05-07,62871,63416,63945,61663,2900000,65453,1
2010-05-10,65453,62872,66083,62872,2380000,64425,0
2010-05-11,64425,65449,65733,64425,2400000,65224,1
2010-05-12,65224,64438,65351,64438,1980000,64788,0
2010-05-13,64788,65223,65427,64738,1800000,63412,0
2010-05-14,63412,64787,64787,63050,2220000,62866,0
2010-05-17,62866,63406,63593,61825,2750000,60841,0
2010-05-18,60841,62871,63529,60810,2790000,59689,0
2010-05-19,59689,60841,60850,59068,3200000,58192,0
2010-05-20,58192,59684,59684,57634,3370000,60259,1
2010-05-21,60259,58192,60303,57997,2560000,59915,0
2010-05-24,59915,60255,60850,59815,1790000,59184,0
2010-05-25,59184,59912,59912,57876,2480000,60190,1
2010-05-26,60190,59182,60701,59179,3640000,62092,1
2010-05-27,62092,60191,62262,60189,2390000,61947,0
2010-05-28,61947,62080,62247,61305,2080000,63047,1
2010-05-31,63047,61950,63047,61950,1200000,61841,0
2010-06-01,61841,63033,63033,61605,2250000,62943,1
2010-06-02,62943,61836,63198,61814,1880000,61676,0
2010-06-04,61676,62940,62940,61422,1690000,61183,0
2010-06-07,61183,61675,62119,61099,1630000,61794,1
2010-06-08,61794,61187,62000,61187,1610000,61479,0
2010-06-09,61479,61799,62684,61479,1740000,63049,1
2010-06-10,63049,61484,63146,61484,1720000,63605,1
2010-06-11,63605,63044,63766,62371,1350000,63533,0
2010-06-14,63533,63613,64296,63529,1790000,64441,1
2010-06-15,64441,63534,64554,63534,1270000,64751,1
2010-06-16,64751,64441,65096,63974,2440000,64541,0
2010-06-17,64541,64745,65182,64114,1890000,64438,0
2010-06-18,64438,64542,64941,64239,1870000,64828,1
2010-06-21,64828,64441,65516,64441,1620000,64811,0
2010-06-22,64811,64834,65831,64690,1930000,65160,1
2010-06-23,65160,64812,65161,64247,1760000,63937,0
2010-06-24,63937,65154,65154,63736,1790000,64824,1
2010-06-25,64824,63937,64869,63806,1260000,64224,0
2010-06-28,64224,64825,65105,64224,943300,61978,0
2010-06-29,61978,64215,64215,61670,2200000,60936,0
2010-06-30,60936,61972,62645,60936,1960000,61236,1
2010-07-01,61236,60935,61381,60056,2130000,61430,1
2010-07-02,61430,61236,61812,60764,1140000,60865,0
2010-07-05,60865,61436,61667,60796,759930,62065,1
2010-07-06,62065,60870,62451,60870,1790000,63284,1
2010-07-07,63284,62067,63313,62004,1730000,63476,1
2010-07-08,63476,63282,63596,62895,1660000,62960,0
2010-07-12,62960,63477,63972,62750,1230000,63686,1
2010-07-13,63686,62964,63777,62964,1580000,63479,0
2010-07-14,63479,63686,63688,63015,1450000,63489,1
2010-07-15,63489,63482,63612,62960,1560000,62339,0
2010-07-16,62339,63487,63492,62298,1330000,63297,1
2010-07-19,63297,62351,63300,62351,1280000,64462,1
2010-07-20,64462,63290,64480,62902,2430000,64477,1
2010-07-21,64477,64468,65135,64209,1820000,65748,1
2010-07-22,65748,64504,66213,64504,2320000,66323,1
2010-07-23,66323,65748,66323,65427,1540000,66443,1
2010-07-26,66443,66322,66619,66151,1230000,66674,1
2010-07-27,66674,66449,67102,66293,1600000,66808,1
2010-07-28,66808,66670,67051,66427,1940000,66954,1
2010-07-29,66954,66796,67428,66596,2160000,67515,1
2010-07-30,67515,66951,67608,66218,2089999,68517,1
2010-08-02,68517,67524,68754,67524,1770000,67997,0
2010-08-03,67997,68517,68561,67942,1900000,68272,1
2010-08-04,68272,67996,68534,67577,1880000,68412,1
2010-08-05,68412,68271,68471,68002,1610000,68095,0
2010-08-06,68095,68416,68509,67686,1510000,67862,0
2010-08-09,67862,68096,68513,67749,1250000,67223,0
2010-08-10,67223,67836,67836,66946,1630000,65790,0
2010-08-11,65790,67217,67217,65690,1730000,65966,1
2010-08-12,65966,65788,66027,65257,1550000,66264,1
2010-08-13,66264,65964,66590,65921,1840000,66702,1
2010-08-16,66702,66260,66868,66187,1390000,67584,1
2010-08-17,67584,66702,67666,66702,1750000,67638,1
2010-08-18,67638,67584,67745,67006,2370000,66887,0
2010-08-19,66887,67641,67713,66824,1920000,66677,0
2010-08-20,66677,66892,66892,66337,1410000,65982,0
2010-08-23,65982,66678,67175,65982,1380000,65156,0
2010-08-24,65156,65946,65946,65013,1600000,64803,0
2010-08-25,64803,65156,65156,64164,1750000,63867,0
2010-08-26,63867,64802,65271,63804,1770000,65585,1
2010-08-27,65585,63875,65589,63848,1760000,64260,0
2010-08-30,64260,65585,65585,64254,1290000,65144,1
2010-08-31,65144,64262,65182,64202,3280000,67073,1
2010-09-01,67073,65154,67073,65154,2510000,66808,0
2010-09-02,66808,67073,67168,66405,1600000,66679,0
2010-09-03,66679,66812,67673,66541,2020000,66747,1
2010-09-06,66747,66679,66949,66380,651480,66407,0
2010-09-08,66407,66739,66739,66101,1720000,66624,1
2010-09-09,66624,66411,66807,66353,1440000,66807,1
2010-09-10,66807,66622,66920,66459,1560000,68031,1
2010-09-13,68031,66807,68142,66807,2140000,67692,0
2010-09-14,67692,68030,68093,67561,2590000,68107,1
2010-09-15,68107,67690,68107,67119,2230000,67663,0
2010-09-16,67663,68103,68103,67507,1460000,67089,0
2010-09-17,67089,67665,67773,66993,1630000,68190,1
2010-09-20,68190,67087,68241,67009,1780000,67719,0
2010-09-21,67719,68189,68255,67528,1730000,68325,1
2010-09-22,68325,67711,68549,67346,2500000,68794,1
2010-09-23,68794,68321,69601,67892,3310000,68196,0
2010-09-24,68196,68800,69571,68021,3440000,68816,1
2010-09-27,68816,68197,68926,68011,2140000,69228,1
2010-09-28,69228,68817,69431,68455,1850000,69228,0
2010-09-29,69228,69225,69420,68958,3070000,69430,1
2010-09-30,69430,69230,69737,68924,2470000,70229,1
2010-10-01,70229,69438,70243,69228,2450000,70385,1
2010-10-04,70385,70230,70551,70089,1880000,71283,1
2010-10-05,71283,70390,71285,70390,2710000,70541,0
2010-10-06,70541,71284,71290,70343,2780000,69918,0
2010-10-07,69918,70545,70739,69314,2590000,70809,1
2010-10-08,70809,69921,70828,69698,2140000,70946,1
2010-10-11,70946,70810,71111,70810,1170000,71675,1
2010-10-13,71675,70950,71995,70950,2980000,71692,1
2010-10-14,71692,71676,71961,71264,2630000,71830,1
2010-10-15,71830,71699,72140,71351,2020000,71736,0
2010-10-18,71736,71830,71884,71341,2110000,69864,0
2010-10-19,69864,71735,71735,69628,2500000,70405,1
2010-10-20,70405,69863,70720,69814,2410000,69652,0
2010-10-21,69652,70406,70958,68952,2590000,69530,0
2010-10-22,69530,69658,70312,68847,2420000,69580,1
2010-10-25,69580,69536,70231,69451,3840000,70740,1
2010-10-26,70740,69582,70834,69055,2580000,70569,0
2010-10-27,70569,70735,70844,70059,2200000,70320,0
2010-10-28,70320,70573,71263,70234,2230000,70673,1
2010-10-29,70673,70322,70776,70322,2210000,71561,1
2010-11-01,71561,70686,71751,70673,1560000,71905,1
2010-11-03,71905,71560,72110,71510,2150000,72996,1
2010-11-04,72996,71910,73103,71910,2180000,72607,0
2010-11-05,72607,72987,72987,72534,1730000,72657,1
2010-11-08,72657,72607,72875,72336,1080000,71679,0
2010-11-09,71679,72654,73045,71651,1510000,71638,0
2010-11-10,71638,71674,71854,70868,1490000,71195,0
2010-11-11,71195,71639,71639,70941,1350000,70367,0
2010-11-12,70367,71191,71191,70004,1190000,69192,0
2010-11-16,69192,70364,70364,68662,2240000,69709,1
2010-11-17,69709,69189,70080,69187,1990000,70781,1
2010-11-18,70781,69716,70904,69716,1880000,70898,1
2010-11-19,70898,70774,70898,70236,1510000,69633,0
2010-11-22,69633,70898,70898,69202,1740000,67953,0
2010-11-23,67953,69629,69629,67728,2080000,69629,1
2010-11-24,69629,67955,69746,67955,1990000,69362,0
2010-11-25,69362,69634,69780,69362,981630,68226,0
2010-11-26,68226,69349,69349,68219,1560000,67908,0
2010-11-29,67908,68218,68422,67103,1780000,67705,0
2010-11-30,67705,67901,68476,67271,2160000,69346,1
2010-12-01,69346,67731,69605,67731,2089999,69527,1
2010-12-02,69527,69341,69943,69219,2110000,69766,1
2010-12-03,69766,69529,69963,68943,2830000,69552,0
2010-12-06,69552,69759,69932,69378,1890000,69338,0
2010-12-07,69338,69563,70589,69338,2590000,68175,0
2010-12-08,68175,69338,69354,68046,2670000,67879,0
2010-12-09,67879,68173,68561,67563,2450000,68342,1
2010-12-10,68342,67889,68514,67866,2810000,69126,1
2010-12-13,69126,68342,69221,68342,2460000,68743,0
2010-12-14,68743,69127,69127,68531,1880000,67870,0
2010-12-15,67870,68741,68741,67711,1350000,67306,0
2010-12-16,67306,67875,68377,67138,2400000,67981,1
2010-12-17,67981,67304,67981,66948,1980000,67264,0
2010-12-20,67264,67979,68196,67264,2350000,68215,1
2010-12-21,68215,67261,68461,67261,1900000,68471,1
2010-12-22,68471,68218,68472,67727,1660000,68486,1
2010-12-23,68486,68470,68562,68250,1230000,67803,0
2010-12-27,67803,68476,68476,67803,1040000,68041,1
2010-12-28,68041,67810,68104,67810,1400000,68952,1
2010-12-29,68952,68043,69040,68043,1310000,69305,1
2010-12-30,69305,68953,69527,68940,2100000,69962,1
2011-01-03,69962,69310,70471,69305,1860000,70318,1
2011-01-04,70318,69962,70318,69560,2430000,71091,1
2011-01-05,71091,70311,71173,69802,2310000,70579,0
2011-01-06,70579,71093,71167,70469,2550000,70057,0
2011-01-07,70057,70580,70783,69718,1760000,70127,1
2011-01-10,70127,70056,70133,69666,1610000,70423,1
2011-01-11,70423,70146,70647,70145,2140000,71633,1
2011-01-12,71633,70429,71633,70429,2520000,70721,0
2011-01-13,70721,71631,71924,70719,2240000,70940,1
2011-01-14,70940,70723,71184,70397,1810000,70609,0
2011-01-17,70609,70940,70940,70544,1540000,70920,1
2011-01-18,70920,70612,71094,70612,1880000,70058,0
2011-01-19,70058,70921,71190,69966,1880000,69562,0
2011-01-20,69562,70056,70083,69177,2170000,69133,0
2011-01-21,69133,69560,70027,69095,2069999,69427,1
2011-01-24,69427,69134,69513,68786,1470000,68709,0
2011-01-26,68709,69427,69556,68515,2540000,68051,0
2011-01-27,68051,68717,69108,67775,2300000,66698,0
2011-01-28,66698,68051,68182,65898,2540000,66575,0
2011-01-31,66575,66697,67166,66271,2250000,67847,1
2011-02-01,67847,66575,67922,66575,2110000,66688,0
2011-02-02,66688,67844,68012,66643,2550000,66765,1
2011-02-03,66765,66688,66849,66091,2380000,65269,0
2011-02-04,65269,66752,66946,65160,2680000,65361,1
2011-02-07,65361,65272,65893,64916,1980000,65771,1
2011-02-08,65771,65358,66238,65110,2760000,64218,0
2011-02-09,64218,65767,65767,64016,2810000,64578,1
2011-02-10,64578,64217,65105,64185,2360000,65756,1
2011-02-11,65756,64581,65890,64562,2400000,66558,1
2011-02-14,66558,65751,66743,65462,1950000,66341,0
2011-02-15,66341,66558,66861,66117,2360000,67576,1
2011-02-16,67576,66342,67793,66342,2670000,67685,1
2011-02-17,67685,67580,67876,67107,2150000,68067,1
2011-02-18,68067,67685,68226,67386,1940000,67259,0
2011-02-21,67259,68067,68067,67085,1450000,66440,0
2011-02-22,66440,67255,67570,66342,3050000,66910,1
2011-02-23,66910,66440,67266,66049,3330000,66949,1
2011-02-24,66949,66909,67344,66693,2700000,66903,0
2011-02-25,66903,66952,67632,66331,2390000,67383,1
2011-02-28,67383,66909,67458,66687,2640000,66243,0
2011-03-01,66243,67381,67708,66243,2170000,67282,1
2011-03-02,67282,66242,67282,66101,2520000,68146,1
2011-03-03,68146,67284,68188,67284,2250000,68012,0
2011-03-04,68012,68138,68220,67514,1840000,67264,0
2011-03-09,67264,68010,68057,67109,1410000,66041,0
2011-03-10,66041,67256,67256,65854,2380000,66685,1
2011-03-11,66685,66041,67014,65559,2490000,67169,1
2011-03-14,67169,66684,67333,66088,1870000,67005,0
2011-03-15,67005,67168,67168,65462,2850000,66003,0
2011-03-16,66003,67011,67502,65663,3060000,66216,1
2011-03-17,66216,66017,66950,66015,1980000,66880,1
2011-03-18,66880,66217,67384,66217,2840000,66690,0
2011-03-21,66690,66887,67676,66656,2560000,67578,1
2011-03-22,67578,66684,67631,66531,2360000,67796,1
2011-03-23,67796,67570,67918,67317,2150000,67533,0
2011-03-24,67533,67799,68009,67406,1820000,67766,1
2011-03-25,67766,67528,68256,67497,2220000,67193,0
2011-03-28,67193,67767,68070,67193,1440000,67419,1
2011-03-29,67419,67194,67862,67046,1770000,67997,1
2011-03-30,67997,67423,68004,67423,1860000,68587,1
2011-03-31,68587,68000,68606,68000,2120000,69268,1
2011-04-01,69268,68588,69387,68588,2400000,69704,1
